iso3,name,target,predicted,residual,quant_score,qual_score,cof_contribution,cof_raw,debt_service_ratio_contribution,debt_service_ratio_raw,gdp_capita_contribution,gdp_capita_raw,pr_contribution,pr_raw,rol_contribution,rol_raw
NGA,NIGERIA,0.571427818343497,0.7406370056311969,-0.16920918728769996,2.129079319640386,0.6688385995392997,0.4670641152285094,8.5,0.8167157575118476,0.4,0.8452994469000293,1570.0,0.12161998229645551,6.0,-0.20731743168595052,-1.20576936037847
PAK,PAKISTAN,0.770848907098256,0.7592298570378636,0.011619050060392433,2.129079319640386,0.7613566708902322,0.4670641152285094,12.473,0.8167157575118476,10.3,0.8452994469000293,1120.0,0.14188997934586478,7.0,-0.13506935738442732,-0.785570664925369
PNG,PAPUA NEW GUINEA,1.64165432799402,0.754157598593344,0.8874967294006759,2.129079319640386,0.7361171012074357,0.4670641152285094,6.4,0.8167157575118476,13.7,0.8452994469000293,1910.0,0.14188997934586478,7.0,-0.1603089270672238,-0.932365363013054
PHL,PHILIPPINES,0.504954122091912,0.7635871347055979,-0.2586330126136859,2.129079319640386,0.7830384945837575,0.4670641152285094,1.348,0.8167157575118476,11.9,0.8452994469000293,2210.0,0.12161998229645551,6.0,-0.09311753664149264,-0.541576613616906
SEN,SENEGAL,0.292238294086843,0.7642283128951152,-0.4719900188082722,2.129079319640386,0.7862289987290846,0.4670641152285094,3.285,0.8167157575118476,8.3,0.8452994469000293,978.0,0.10134998524704626,5.0,-0.06965703544675636,-0.405129073775747
SLE,SIERRA LEONE,0.797438385598888,0.7475847476216106,0.049853637977277376,2.305013035719581,0.734741872553545,0.7405664454725314,24.05,0.71914714334702,25.0,0.8452994469000293,326.0,0.14188997934586478,7.0,-0.1616841557211145,-0.940363767010687
ZAF,SOUTH AFRICA,0.837322603349841,0.7734450711756212,0.06387753217421976,2.129079319640386,0.8320916091253794,0.4670641152285094,5.287,0.8167157575118476,5.7,0.8452994469000293,8270.0,0.06080999114822776,3.0,0.016745569048357015,0.097393132436626
LKA,SRI LANKA,0.292238294086843,0.7752008461645512,-0.4829625520777082,2.129079319640386,0.8408283495074258,0.4670641152285094,8.0,0.8167157575118476,10.4,0.8452994469000293,2880.0,0.10134998524704626,5.0,-0.01505768466841512,-0.0875763058791838
SWZ,SWAZILAND,0.551485709468023,0.7692421804591025,-0.21775647099107953,2.129079319640386,0.8111780152560912,0.4670641152285094,5.0,0.8167157575118476,1.7,0.8452994469000293,3210.0,0.14188997934586478,7.0,-0.08524801301856824,-0.49580703993402
TZA,"TANZANIA, UNITED REPUBLIC OF",0.677785732346034,0.7523986623858563,-0.07461293003982228,2.129079319640386,0.7273646305945781,0.4670641152285094,6.2,0.8167157575118476,3.0,0.8452994469000293,553.0,0.06080999114822776,3.0,-0.0879814094824443,-0.511704621141283
THA,THAILAND,1.76130698124687,0.7755380783084822,0.9857689029383878,2.129079319640386,0.8425064174310389,0.4670641152285094,2.795,0.8167157575118476,4.0,0.8452994469000293,5110.0,0.12161998229645551,6.0,-0.03364961379421128,-0.195707968074246
TGO,TOGO,0.817380494474362,0.750436068890336,0.06694442558402602,2.129079319640386,0.7175987608481919,0.4670641152285094,3.5,0.8167157575118476,5.1,0.8452994469000293,586.0,0.12161998229645551,6.0,-0.15855727037705836,-0.922177633261014
UGA,UGANDA,1.81448593824814,0.7642901853757555,1.0501957528723844,2.129079319640386,0.7865368763350173,0.4670641152285094,14.5,0.8167157575118476,1.6,0.8452994469000293,529.0,0.10134998524704626,5.0,-0.06934915784082359,-0.403338441020163
UZB,UZBEKISTAN,0.0529329875811356,0.7348741089652554,-0.6819411213841198,2.129079319640386,0.6401624124786937,0.4670641152285094,12.0,0.8167157575118476,0.0653221197027844,0.8452994469000293,1550.0,0.12161998229645551,6.0,-0.23599361874655658,-1.3725516104236
VNM,VIETNAM,0.498306752466754,0.7574623813731426,-0.2591556289063886,2.129079319640386,0.7525617079185458,0.4670641152285094,13.5,0.8167157575118476,1.3,0.8452994469000293,1400.0,0.08107998819763701,4.0,-0.08305432920788584,-0.483048456616791
